test,type,interactions,elapsed_time,find_type
test_base,std,3821,0.3430000246,std
test_base,memalloc,3831,21.7220001221,first_fit
test_base,memalloc,3831,19.4120006561,worst_fit
test_base,memalloc,3831,19.7740001678,null
test_base,std,3831,0.3160000145,std
test_base,memalloc,3841,19.6750011444,first_fit
test_base,memalloc,3841,20.1090011597,worst_fit
test_base,memalloc,3841,23.3790016174,null
test_base,std,3841,0.2540000081,std
test_base,memalloc,3851,22.8240013123,first_fit
test_base,memalloc,3851,21.1460018158,worst_fit
test_base,memalloc,3851,18.8830013275,null
test_base,std,3851,0.4890000224,std
test_base,memalloc,3861,18.8850002289,first_fit
test_base,memalloc,3861,23.4460010529,worst_fit
test_base,memalloc,3861,20.6020011902,null
test_base,std,3861,0.2310000062,std
test_base,memalloc,3871,19.0110015869,first_fit
test_base,memalloc,3871,24.6750011444,worst_fit
test_base,memalloc,3871,21.6580009460,null
test_base,std,3871,0.2360000163,std
test_base,memalloc,3881,20.0610008240,first_fit
test_base,memalloc,3881,19.2230014801,worst_fit
test_base,memalloc,3881,17.3430004120,null
test_base,std,3881,0.2840000093,std
test_base,memalloc,3891,22.0830001831,first_fit
test_base,memalloc,3891,18.3620014191,worst_fit
test_base,memalloc,3891,25.3189697266,null
test_base,std,3891,0.2440000176,std
test_base,memalloc,3901,19.4170017242,first_fit
test_base,memalloc,3901,16.7830009460,worst_fit
test_base,memalloc,3901,19.8360004425,null
test_base,std,3901,0.2370000184,std
test_base,memalloc,3911,26.4800014496,first_fit
test_base,memalloc,3911,21.7410011292,worst_fit
test_base,memalloc,3911,25.8140010834,null
test_base,std,3911,0.3010000288,std
test_base,memalloc,3921,28.2970008850,first_fit
test_base,memalloc,3921,19.9970016479,worst_fit
test_base,memalloc,3921,23.2170009613,null
test_base,std,3921,0.3240000010,std
test_base,memalloc,3931,18.9160003662,first_fit
test_base,memalloc,3931,18.7310009003,worst_fit
test_base,memalloc,3931,22.9440002441,null
test_base,std,3931,0.3100000024,std
test_base,memalloc,3941,20.4540004730,first_fit
test_base,memalloc,3941,19.9660015106,worst_fit
test_base,memalloc,3941,22.7930011749,null
test_base,std,3941,0.2160000056,std
test_base,memalloc,3951,23.7620010376,first_fit
test_base,memalloc,3951,20.9960002899,worst_fit
test_base,memalloc,3951,19.1850013733,null
test_base,std,3951,0.4680000246,std
test_base,memalloc,3961,20.5240001678,first_fit
test_base,memalloc,3961,23.7270011902,worst_fit
test_base,memalloc,3961,28.8160018921,null
test_base,std,3961,0.2530000210,std
test_base,memalloc,3971,23.6590003967,first_fit
test_base,memalloc,3971,20.7260017395,worst_fit
test_base,memalloc,3971,20.5940017700,null
test_base,std,3971,0.3500000238,std
test_base,memalloc,3981,21.8060016632,first_fit
test_base,memalloc,3981,23.5750007629,worst_fit
test_base,memalloc,3981,25.4830017090,null
test_base,std,3981,0.3750000298,std
test_base,memalloc,3991,22.5100002289,first_fit
test_base,memalloc,3991,26.6160011292,worst_fit
test_base,memalloc,3991,18.1820011139,null
test_base,std,3991,0.2540000081,std
test_base,memalloc,4001,18.4270000458,first_fit
test_base,memalloc,4001,17.9420013428,worst_fit
test_base,memalloc,4001,27.2820014954,null
test_base,std,4001,0.2290000170,std
test_base,memalloc,4011,22.9980010986,first_fit
test_base,memalloc,4011,21.3420009613,worst_fit
test_base,memalloc,4011,17.9759521484,null
test_base,std,4011,0.2160000056,std
test_base,memalloc,4021,16.8090000153,first_fit
test_base,memalloc,4021,22.3490009308,worst_fit
test_base,memalloc,4021,21.7860012054,null
test_base,std,4021,0.3230000138,std
test_base,memalloc,4031,18.8650016785,first_fit
test_base,memalloc,4031,23.4880008698,worst_fit
test_base,memalloc,4031,27.0370006561,null
test_base,std,4031,0.4190000296,std
test_base,memalloc,4041,22.5620002747,first_fit
test_base,memalloc,4041,20.5660018921,worst_fit
test_base,memalloc,4041,20.0410003662,null
test_base,std,4041,0.3040000200,std
test_base,memalloc,4051,21.1860008240,first_fit
test_base,memalloc,4051,21.6560001373,worst_fit
test_base,memalloc,4051,17.8550014496,null
test_base,std,4051,0.3000000119,std
test_base,memalloc,4061,20.8660011292,first_fit
test_base,memalloc,4061,19.7760009766,worst_fit
test_base,memalloc,4061,23.4610004425,null
test_base,std,4061,0.3340000212,std
test_base,memalloc,4071,23.4490013123,first_fit
test_base,memalloc,4071,23.7830009460,worst_fit
test_base,memalloc,4071,29.3500022888,null
test_base,std,4071,0.3170000017,std
test_base,memalloc,4081,22.2570018768,first_fit
test_base,memalloc,4081,25.7690010071,worst_fit
test_base,memalloc,4081,27.5930004120,null
test_base,std,4081,0.2620000243,std
test_base,memalloc,4091,24.0030002594,first_fit
test_base,memalloc,4091,21.8820018768,worst_fit
test_base,memalloc,4091,17.9510002136,null
test_base,std,4091,0.4350000322,std
test_base,memalloc,4101,21.1670017242,first_fit
test_base,memalloc,4101,21.9200019836,worst_fit
test_base,memalloc,4101,19.6620006561,null
test_base,std,4101,0.3040000200,std
test_base,memalloc,4111,19.3700008392,first_fit
test_base,memalloc,4111,17.0209999084,worst_fit
test_base,memalloc,4111,21.1240005493,null
test_base,std,4111,0.2970000207,std
test_base,memalloc,4121,23.7420005798,first_fit
test_base,memalloc,4121,19.8940010071,worst_fit
test_base,memalloc,4121,18.9950008392,null
test_base,std,4121,0.3080000281,std
test_base,memalloc,4131,19.6440010071,first_fit
test_base,memalloc,4131,24.3870010376,worst_fit
test_base,memalloc,4131,20.6720008850,null
test_base,std,4131,0.3430000246,std
test_base,memalloc,4141,19.8179321289,first_fit
test_base,memalloc,4141,24.1610012054,worst_fit
test_base,memalloc,4141,17.3950004578,null
test_base,std,4141,0.4940000176,std
test_base,memalloc,4151,24.2150020599,first_fit
test_base,memalloc,4151,21.9750003815,worst_fit
test_base,memalloc,4151,22.2970008850,null
test_base,std,4151,0.2190000117,std
test_base,memalloc,4161,24.8520011902,first_fit
test_base,memalloc,4161,21.6030006409,worst_fit
test_base,memalloc,4161,23.1890010834,null
test_base,std,4161,0.2880000174,std
test_base,memalloc,4171,30.6800022125,first_fit
test_base,memalloc,4171,21.9550018311,worst_fit
test_base,memalloc,4171,27.0640010834,null
test_base,std,4171,0.2420000136,std
test_base,memalloc,4181,22.1500015259,first_fit
test_base,memalloc,4181,21.2080001831,worst_fit
test_base,memalloc,4181,24.3310012817,null
test_base,std,4181,0.3000000119,std
test_base,memalloc,4191,24.2470016479,first_fit
test_base,memalloc,4191,24.5400009155,worst_fit
test_base,memalloc,4191,23.5810012817,null
test_base,std,4191,0.2880000174,std
test_base,memalloc,4201,21.5970001221,first_fit
test_base,memalloc,4201,21.4170017242,worst_fit
test_base,memalloc,4201,28.4910011292,null
test_base,std,4201,0.5879999995,std
test_base,memalloc,4211,24.0470008850,first_fit
test_base,memalloc,4211,25.1110019684,worst_fit
test_base,memalloc,4211,20.9750003815,null
test_base,std,4211,0.2410000116,std
test_base,memalloc,4221,20.8220005035,first_fit
test_base,memalloc,4221,18.5940017700,worst_fit
test_base,memalloc,4221,24.4760017395,null
test_base,std,4221,0.3280000091,std
test_base,memalloc,4231,20.8390007019,first_fit
test_base,memalloc,4231,20.1960010529,worst_fit
test_base,memalloc,4231,23.6760005951,null
test_base,std,4231,0.3280000091,std
test_base,memalloc,4241,23.8570003510,first_fit
test_base,memalloc,4241,27.1610012054,worst_fit
test_base,memalloc,4241,24.0940017700,null
test_base,std,4241,0.2560000122,std
test_base,memalloc,4251,27.2280006409,first_fit
test_base,memalloc,4251,22.9290008545,worst_fit
test_base,memalloc,4251,26.8119506836,null
test_base,std,4251,0.2950000167,std
test_base,memalloc,4261,25.1530017853,first_fit
test_base,memalloc,4261,22.5070018768,worst_fit
test_base,memalloc,4261,24.7110004425,null
test_base,std,4261,0.3040000200,std
test_base,memalloc,4271,21.5410003662,first_fit
test_base,memalloc,4271,19.1550006866,worst_fit
test_base,memalloc,4271,25.1430015564,null
test_base,std,4271,0.2540000081,std
test_base,memalloc,4281,21.6960010529,first_fit
test_base,memalloc,4281,27.3150005341,worst_fit
test_base,memalloc,4281,30.1110019684,null
test_base,std,4281,0.3500000238,std
test_base,memalloc,4291,20.9460010529,first_fit
test_base,memalloc,4291,20.8450012207,worst_fit
test_base,memalloc,4291,22.9400005341,null
test_base,std,4291,0.2730000019,std
test_base,memalloc,4301,24.7280006409,first_fit
test_base,memalloc,4301,21.6030006409,worst_fit
test_base,memalloc,4301,21.2590007782,null
test_base,std,4301,0.3240000010,std
test_base,memalloc,4311,20.4530010223,first_fit
test_base,memalloc,4311,20.2590007782,worst_fit
test_base,memalloc,4311,27.0340003967,null
test_base,std,4311,0.3370000124,std
test_base,memalloc,4321,24.0640010834,first_fit
test_base,memalloc,4321,25.3410015106,worst_fit
test_base,memalloc,4321,33.9309997559,null
test_base,std,4321,0.3630000055,std
test_base,memalloc,4331,28.0930004120,first_fit
test_base,memalloc,4331,25.1390018463,worst_fit
test_base,memalloc,4331,25.4460010529,null
test_base,std,4331,0.3010000288,std
test_base,memalloc,4341,27.1440010071,first_fit
test_base,memalloc,4341,23.7980003357,worst_fit
test_base,memalloc,4341,25.6500015259,null
test_base,std,4341,0.2710000277,std
test_base,memalloc,4351,22.5190010071,first_fit
test_base,memalloc,4351,22.7670001984,worst_fit
test_base,memalloc,4351,18.9620018005,null
test_base,std,4351,0.3560000062,std
test_base,memalloc,4361,21.1190013885,first_fit
test_base,memalloc,4361,21.7590007782,worst_fit
test_base,memalloc,4361,26.6400012970,null
test_base,std,4361,0.4510000348,std
test_base,memalloc,4371,32.0769996643,first_fit
test_base,memalloc,4371,24.4960002899,worst_fit
test_base,memalloc,4371,28.1050014496,null
test_base,std,4371,0.4320000112,std
test_base,memalloc,4381,24.0370006561,first_fit
test_base,memalloc,4381,21.5830001831,worst_fit
test_base,memalloc,4381,27.2010021210,null
test_base,std,4381,0.3280000091,std
test_base,memalloc,4391,25.0680007935,first_fit
test_base,memalloc,4391,23.8030014038,worst_fit
test_base,memalloc,4391,23.5460014343,null
test_base,std,4391,0.4260000288,std
test_base,memalloc,4401,27.2260017395,first_fit
test_base,memalloc,4401,21.2500019073,worst_fit
test_base,memalloc,4401,24.6420021057,null
test_base,std,4401,0.4630000293,std
test_base,memalloc,4411,23.4560012817,first_fit
test_base,memalloc,4411,18.6870002747,worst_fit
test_base,memalloc,4411,21.1730003357,null
test_base,std,4411,0.3480000198,std
test_base,memalloc,4421,21.0250015259,first_fit
test_base,memalloc,4421,23.5300006866,worst_fit
test_base,memalloc,4421,21.1460018158,null
test_base,std,4421,0.2380000055,std
test_base,memalloc,4431,24.2770004272,first_fit
test_base,memalloc,4431,20.9840011597,worst_fit
test_base,memalloc,4431,21.2000007629,null
test_base,std,4431,0.2700000107,std
test_base,memalloc,4441,23.1810016632,first_fit
test_base,memalloc,4441,23.8310012817,worst_fit
test_base,memalloc,4441,24.9650020599,null
test_base,std,4441,0.2490000129,std
test_base,memalloc,4451,30.5070018768,first_fit
test_base,memalloc,4451,25.9740009308,worst_fit
test_base,memalloc,4451,22.3670005798,null
test_base,std,4451,0.2590000033,std
test_base,memalloc,4461,24.1150016785,first_fit
test_base,memalloc,4461,20.9070014954,worst_fit
test_base,memalloc,4461,22.8670005798,null
test_base,std,4461,0.2510000169,std
test_base,memalloc,4471,26.1930007935,first_fit
test_base,memalloc,4471,23.9530010223,worst_fit
test_base,memalloc,4471,24.7290019989,null
test_base,std,4471,0.3370000124,std
test_base,memalloc,4481,25.6519775391,first_fit
test_base,memalloc,4481,24.4480018616,worst_fit
test_base,memalloc,4481,24.6250019073,null
test_base,std,4481,0.2430000156,std
test_base,memalloc,4491,24.5330009460,first_fit
test_base,memalloc,4491,25.3950004578,worst_fit
test_base,memalloc,4491,22.0710010529,null
test_base,std,4491,0.3340000212,std
test_base,memalloc,4501,20.3190002441,first_fit
test_base,memalloc,4501,21.4910011292,worst_fit
test_base,memalloc,4501,28.6750011444,null
test_base,std,4501,0.3660000265,std
test_base,memalloc,4511,22.7230014801,first_fit
test_base,memalloc,4511,31.6290016174,worst_fit
test_base,memalloc,4511,24.5700016022,null
test_base,std,4511,0.2700000107,std
test_base,memalloc,4521,23.3690013885,first_fit
test_base,memalloc,4521,25.0220012665,worst_fit
test_base,memalloc,4521,21.8320007324,null
test_base,std,4521,0.3250000179,std
test_base,memalloc,4531,25.3090019226,first_fit
test_base,memalloc,4531,21.6510009766,worst_fit
test_base,memalloc,4531,26.7000007629,null
test_base,std,4531,0.2540000081,std
test_base,memalloc,4541,23.7360019684,first_fit
test_base,memalloc,4541,24.8120002747,worst_fit
test_base,memalloc,4541,26.1720008850,null
test_base,std,4541,0.3480000198,std
test_base,memalloc,4551,24.1040019989,first_fit
test_base,memalloc,4551,25.3280010223,worst_fit
test_base,memalloc,4551,23.7280006409,null
test_base,std,4551,0.4130000174,std
test_base,memalloc,4561,22.8240013123,first_fit
test_base,memalloc,4561,34.7060012817,worst_fit
test_base,memalloc,4561,23.8910007477,null
test_base,std,4561,0.3060000241,std
test_base,memalloc,4571,26.5030021667,first_fit
test_base,memalloc,4571,24.1520004272,worst_fit
test_base,memalloc,4571,22.1250019073,null
test_base,std,4571,0.5010000467,std
test_base,memalloc,4581,28.1990013123,first_fit
test_base,memalloc,4581,25.3660011292,worst_fit
test_base,memalloc,4581,27.4680004120,null
test_base,std,4581,0.3560000062,std
test_base,memalloc,4591,24.7349243164,first_fit
test_base,memalloc,4591,24.4270019531,worst_fit
test_base,memalloc,4591,23.6980018616,null
test_base,std,4591,0.4200000167,std
test_base,memalloc,4601,24.1740016937,first_fit
test_base,memalloc,4601,29.8950023651,worst_fit
test_base,memalloc,4601,32.6290016174,null
test_base,std,4601,0.3650000095,std
test_base,memalloc,4611,23.9850006104,first_fit
test_base,memalloc,4611,22.4650001526,worst_fit
test_base,memalloc,4611,23.7390003204,null
test_base,std,4611,0.3620000184,std
test_base,memalloc,4621,24.0450019836,first_fit
test_base,memalloc,4621,30.5250015259,worst_fit
test_base,memalloc,4621,26.0370006561,null
test_base,std,4621,0.3250000179,std
test_base,memalloc,4631,21.4640007019,first_fit
test_base,memalloc,4631,24.1710014343,worst_fit
test_base,memalloc,4631,24.4950008392,null
test_base,std,4631,0.2680000067,std
test_base,memalloc,4641,23.4030017853,first_fit
test_base,memalloc,4641,25.8380012512,worst_fit
test_base,memalloc,4641,25.9080009460,null
test_base,std,4641,0.3110000193,std
test_base,memalloc,4651,33.6850013733,first_fit
test_base,memalloc,4651,22.1890010834,worst_fit
test_base,memalloc,4651,23.3550014496,null
test_base,std,4651,0.3890000284,std
test_base,memalloc,4661,23.5310020447,first_fit
test_base,memalloc,4661,26.1220016479,worst_fit
test_base,memalloc,4661,21.8650016785,null
test_base,std,4661,0.3800000250,std
test_base,memalloc,4671,23.5210018158,first_fit
test_base,memalloc,4671,25.5540008545,worst_fit
test_base,memalloc,4671,23.7310009003,null
test_base,std,4671,0.3660000265,std
test_base,memalloc,4681,23.1740016937,first_fit
test_base,memalloc,4681,28.8680019379,worst_fit
test_base,memalloc,4681,23.4140014648,null
test_base,std,4681,0.3630000055,std
test_base,memalloc,4691,22.9020004272,first_fit
test_base,memalloc,4691,23.7100009918,worst_fit
test_base,memalloc,4691,30.5219726562,null
test_base,std,4691,0.4440000355,std
test_base,memalloc,4701,23.7190017700,first_fit
test_base,memalloc,4701,23.3110008240,worst_fit
test_base,memalloc,4701,24.0250015259,null
test_base,std,4701,0.4310000241,std
test_base,memalloc,4711,22.2370014191,first_fit
test_base,memalloc,4711,24.8440017700,worst_fit
test_base,memalloc,4711,27.4380016327,null
test_base,std,4711,0.3130000234,std
test_base,memalloc,4721,26.3810005188,first_fit
test_base,memalloc,4721,29.3210010529,worst_fit
test_base,memalloc,4721,25.4650020599,null
test_base,std,4721,0.3330000043,std
test_base,memalloc,4731,22.4190006256,first_fit
test_base,memalloc,4731,29.3460006714,worst_fit
test_base,memalloc,4731,25.2790012360,null
test_base,std,4731,0.5060000420,std
test_base,memalloc,4741,24.5370006561,first_fit
test_base,memalloc,4741,27.4830017090,worst_fit
test_base,memalloc,4741,23.3330001831,null
test_base,std,4741,0.4480000138,std
test_base,memalloc,4751,25.1970005035,first_fit
test_base,memalloc,4751,21.4620018005,worst_fit
test_base,memalloc,4751,25.5010013580,null
test_base,std,4751,0.2850000262,std
test_base,memalloc,4761,23.0310020447,first_fit
test_base,memalloc,4761,22.9290008545,worst_fit
test_base,memalloc,4761,23.2120018005,null
test_base,std,4761,0.4360000193,std
test_base,memalloc,4771,21.5160007477,first_fit
test_base,memalloc,4771,23.2820014954,worst_fit
test_base,memalloc,4771,23.3770008087,null
test_base,std,4771,0.3770000041,std
test_base,memalloc,4781,24.1150016785,first_fit
test_base,memalloc,4781,21.2380008698,worst_fit
test_base,memalloc,4781,23.4600009918,null
test_base,std,4781,0.3270000219,std
test_base,memalloc,4791,26.5550022125,first_fit
test_base,memalloc,4791,23.0490016937,worst_fit
test_base,memalloc,4791,23.2220020294,null
test_base,std,4791,0.3460000157,std
test_base,memalloc,4801,23.8550014496,first_fit
test_base,memalloc,4801,27.6420021057,worst_fit
test_base,memalloc,4801,22.5180015564,null
test_base,std,4801,0.3630000055,std
test_base,memalloc,4811,21.8720016479,first_fit
test_base,memalloc,4811,23.6030006409,worst_fit
test_base,memalloc,4811,24.1140003204,null
test_base,std,4811,0.3470000029,std
test_base,memalloc,4821,30.9190006256,first_fit
test_base,memalloc,4821,27.8550014496,worst_fit
test_base,memalloc,4821,27.0800018311,null
test_base,std,4821,0.3040000200,std
test_base,memalloc,4831,22.6430015564,first_fit
test_base,memalloc,4831,23.9340019226,worst_fit
test_base,memalloc,4831,22.6880016327,null
test_base,std,4831,0.3950000107,std
test_base,memalloc,4841,24.9100017548,first_fit
test_base,memalloc,4841,22.4560012817,worst_fit
test_base,memalloc,4841,29.6000022888,null
test_base,std,4841,0.3750000298,std
test_base,memalloc,4851,30.9940013885,first_fit
test_base,memalloc,4851,23.9970016479,worst_fit
test_base,memalloc,4851,25.9090003967,null
test_base,std,4851,0.3410000205,std
test_base,memalloc,4861,22.9920005798,first_fit
test_base,memalloc,4861,25.6240005493,worst_fit
test_base,memalloc,4861,27.2080020905,null
test_base,std,4861,0.3780000210,std
test_base,memalloc,4871,23.4300003052,first_fit
test_base,memalloc,4871,23.9110012054,worst_fit
test_base,memalloc,4871,22.1660003662,null
test_base,std,4871,0.2930000126,std
test_base,memalloc,4881,23.2480010986,first_fit
test_base,memalloc,4881,24.4000015259,worst_fit
test_base,memalloc,4881,24.5840015411,null
test_base,std,4881,0.3300000131,std
test_base,memalloc,4891,22.7730007172,first_fit
test_base,memalloc,4891,23.4580001831,worst_fit
test_base,memalloc,4891,29.4880008698,null
test_base,std,4891,0.2510000169,std
test_base,memalloc,4901,25.1230010986,first_fit
test_base,memalloc,4901,24.4120006561,worst_fit
test_base,memalloc,4901,21.0440006256,null
test_base,std,4901,0.4360000193,std
test_base,memalloc,4911,24.7690010071,first_fit
test_base,memalloc,4911,28.6400012970,worst_fit
test_base,memalloc,4911,26.0200004578,null
test_base,std,4911,0.3820000291,std
test_base,memalloc,4921,23.9459838867,first_fit
test_base,memalloc,4921,34.9870033264,worst_fit
test_base,memalloc,4921,24.2800006866,null
test_base,std,4921,0.3840000033,std
test_base,memalloc,4931,23.2910003662,first_fit
test_base,memalloc,4931,24.8700008392,worst_fit
test_base,memalloc,4931,23.8650016785,null
test_base,std,4931,0.3200000226,std
test_base,memalloc,4941,25.8260021210,first_fit
test_base,memalloc,4941,26.0430011749,worst_fit
test_base,memalloc,4941,26.8340015411,null
test_base,std,4941,0.3320000172,std
test_base,memalloc,4951,32.5090026855,first_fit
test_base,memalloc,4951,28.3700008392,worst_fit
test_base,memalloc,4951,32.3920021057,null
test_base,std,4951,0.3230000138,std
test_base,memalloc,4961,29.9910011292,first_fit
test_base,memalloc,4961,25.2230014801,worst_fit
test_base,memalloc,4961,29.7110023499,null
test_base,std,4961,0.3580000103,std
test_base,memalloc,4971,24.0700016022,first_fit
test_base,memalloc,4971,23.0270004272,worst_fit
test_base,memalloc,4971,33.6920013428,null
test_base,std,4971,0.3680000305,std
test_base,memalloc,4981,28.4540004730,first_fit
test_base,memalloc,4981,26.2160015106,worst_fit
test_base,memalloc,4981,24.5210018158,null
test_base,std,4981,0.2939999998,std
test_base,memalloc,4991,27.5820007324,first_fit
test_base,memalloc,4991,23.3050003052,worst_fit
test_base,memalloc,4991,23.3600006104,null
test_base,std,4991,0.3950000107,std
test_base,memalloc,5001,23.8770008087,first_fit
test_base,memalloc,5001,25.3600006104,worst_fit
test_base,memalloc,5001,24.9200019836,null
test_base,std,5001,0.3780000210,std
test_alloc_and_dealloc,memalloc,1,0.0170000009,first_fit
test_alloc_and_dealloc,memalloc,1,0.2150000036,worst_fit
test_alloc_and_dealloc,memalloc,1,0.0140000004,null
test_alloc_and_dealloc,std,1,0.0010000000,std
test_alloc_and_dealloc,memalloc,11,0.1970000118,first_fit
test_alloc_and_dealloc,memalloc,11,0.0540000014,worst_fit
test_alloc_and_dealloc,memalloc,11,0.0830000043,null
test_alloc_and_dealloc,std,11,0.0020000001,std
test_alloc_and_dealloc,memalloc,21,0.1400000006,first_fit
test_alloc_and_dealloc,memalloc,21,0.1250000000,worst_fit
test_alloc_and_dealloc,memalloc,21,0.1140000075,null
test_alloc_and_dealloc,std,21,0.0080000004,std
test_alloc_and_dealloc,memalloc,31,0.1510000080,first_fit
test_alloc_and_dealloc,memalloc,31,0.1720000058,worst_fit
test_alloc_and_dealloc,memalloc,31,0.1630000025,null
test_alloc_and_dealloc,std,31,0.0110000009,std
test_alloc_and_dealloc,memalloc,41,0.2870000005,first_fit
test_alloc_and_dealloc,memalloc,41,0.2670000196,worst_fit
test_alloc_and_dealloc,memalloc,41,0.2030000091,null
test_alloc_and_dealloc,std,41,0.0250000004,std
test_alloc_and_dealloc,memalloc,51,0.2740000188,first_fit
test_alloc_and_dealloc,memalloc,51,0.5710000396,worst_fit
test_alloc_and_dealloc,memalloc,51,0.2270000130,null
test_alloc_and_dealloc,std,51,0.0280000009,std
test_alloc_and_dealloc,memalloc,61,0.5750000477,first_fit
test_alloc_and_dealloc,memalloc,61,0.3060000241,worst_fit
test_alloc_and_dealloc,memalloc,61,0.3490000069,null
test_alloc_and_dealloc,std,61,0.0450000018,std
test_alloc_and_dealloc,memalloc,71,0.5530000329,first_fit
test_alloc_and_dealloc,memalloc,71,0.5370000005,worst_fit
test_alloc_and_dealloc,memalloc,71,0.5160000324,null
test_alloc_and_dealloc,std,71,0.0350000001,std
test_alloc_and_dealloc,memalloc,81,0.5250000358,first_fit
test_alloc_and_dealloc,memalloc,81,0.5430000424,worst_fit
test_alloc_and_dealloc,memalloc,81,0.3360000253,null
test_alloc_and_dealloc,std,81,0.0620000027,std
test_alloc_and_dealloc,memalloc,91,0.6290000081,first_fit
test_alloc_and_dealloc,memalloc,91,0.5860000253,worst_fit
test_alloc_and_dealloc,memalloc,91,1.6370000839,null
test_alloc_and_dealloc,std,91,0.0580000021,std
test_alloc_and_dealloc,memalloc,101,0.6400000453,first_fit
test_alloc_and_dealloc,memalloc,101,0.4850000143,worst_fit
test_alloc_and_dealloc,memalloc,101,0.7180000544,null
test_alloc_and_dealloc,std,101,0.0800000057,std
test_alloc_and_dealloc,memalloc,111,0.9390000701,first_fit
test_alloc_and_dealloc,memalloc,111,0.7460000515,worst_fit
test_alloc_and_dealloc,memalloc,111,0.4690000117,null
test_alloc_and_dealloc,std,111,0.0810000002,std
test_alloc_and_dealloc,memalloc,121,0.7580000162,first_fit
test_alloc_and_dealloc,memalloc,121,0.6450000405,worst_fit
test_alloc_and_dealloc,memalloc,121,0.6090000272,null
test_alloc_and_dealloc,std,121,0.0690000057,std
test_alloc_and_dealloc,memalloc,131,1.0170000792,first_fit
test_alloc_and_dealloc,memalloc,131,0.6960000396,worst_fit
test_alloc_and_dealloc,memalloc,131,0.8380000591,null
test_alloc_and_dealloc,std,131,0.0600000024,std
test_alloc_and_dealloc,memalloc,141,0.7380000353,first_fit
test_alloc_and_dealloc,memalloc,141,0.7480000257,worst_fit
test_alloc_and_dealloc,memalloc,141,0.6490000486,null
test_alloc_and_dealloc,std,141,0.0840000063,std
test_alloc_and_dealloc,memalloc,151,1.9330000877,first_fit
test_alloc_and_dealloc,memalloc,151,0.9820000529,worst_fit
test_alloc_and_dealloc,memalloc,151,0.6570000052,null
test_alloc_and_dealloc,std,151,0.0770000070,std
test_alloc_and_dealloc,memalloc,161,0.7440000176,first_fit
test_alloc_and_dealloc,memalloc,161,1.1440000534,worst_fit
test_alloc_and_dealloc,memalloc,161,0.8740000129,null
test_alloc_and_dealloc,std,161,0.1110000089,std
test_alloc_and_dealloc,memalloc,171,1.5310000181,first_fit
test_alloc_and_dealloc,memalloc,171,1.0570000410,worst_fit
test_alloc_and_dealloc,memalloc,171,0.8520000577,null
test_alloc_and_dealloc,std,171,0.0890000015,std
test_alloc_and_dealloc,memalloc,181,1.2360000610,first_fit
test_alloc_and_dealloc,memalloc,181,1.1420000792,worst_fit
test_alloc_and_dealloc,memalloc,181,2.0150001049,null
test_alloc_and_dealloc,std,181,0.1230000034,std
test_alloc_and_dealloc,memalloc,191,1.5990000963,first_fit
test_alloc_and_dealloc,memalloc,191,1.1360000372,worst_fit
test_alloc_and_dealloc,memalloc,191,1.3310000896,null
test_alloc_and_dealloc,std,191,0.1380000114,std
test_alloc_and_dealloc,memalloc,201,1.4580000639,first_fit
test_alloc_and_dealloc,memalloc,201,1.8220001459,worst_fit
test_alloc_and_dealloc,memalloc,201,0.8950000405,null
test_alloc_and_dealloc,std,201,0.1240000054,std
test_alloc_and_dealloc,memalloc,211,1.0070000887,first_fit
test_alloc_and_dealloc,memalloc,211,1.4220000505,worst_fit
test_alloc_and_dealloc,memalloc,211,1.6840001345,null
test_alloc_and_dealloc,std,211,0.1670000106,std
test_alloc_and_dealloc,memalloc,221,1.4440001249,first_fit
test_alloc_and_dealloc,memalloc,221,1.2420001030,worst_fit
test_alloc_and_dealloc,memalloc,221,1.2860000134,null
test_alloc_and_dealloc,std,221,0.2400000095,std
test_alloc_and_dealloc,memalloc,231,1.9500000477,first_fit
test_alloc_and_dealloc,memalloc,231,2.0500001907,worst_fit
test_alloc_and_dealloc,memalloc,231,2.1970000267,null
test_alloc_and_dealloc,std,231,0.2980000079,std
test_alloc_and_dealloc,memalloc,241,2.2730000019,first_fit
test_alloc_and_dealloc,memalloc,241,1.9170000553,worst_fit
test_alloc_and_dealloc,memalloc,241,1.2010000944,null
test_alloc_and_dealloc,std,241,0.2490000129,std
test_alloc_and_dealloc,memalloc,251,1.9680000544,first_fit
test_alloc_and_dealloc,memalloc,251,1.6850000620,worst_fit
test_alloc_and_dealloc,memalloc,251,2.3750000000,null
test_alloc_and_dealloc,std,251,0.2360000163,std
test_alloc_and_dealloc,memalloc,261,1.8760000467,first_fit
test_alloc_and_dealloc,memalloc,261,1.6100001335,worst_fit
test_alloc_and_dealloc,memalloc,261,1.9350000620,null
test_alloc_and_dealloc,std,261,0.2390000075,std
test_alloc_and_dealloc,memalloc,271,2.3200001717,first_fit
test_alloc_and_dealloc,memalloc,271,2.1660001278,worst_fit
test_alloc_and_dealloc,memalloc,271,1.9270000458,null
test_alloc_and_dealloc,std,271,0.2890000045,std
test_alloc_and_dealloc,memalloc,281,2.7050001621,first_fit
test_alloc_and_dealloc,memalloc,281,2.6650002003,worst_fit
test_alloc_and_dealloc,memalloc,281,2.0540001392,null
test_alloc_and_dealloc,std,281,0.2610000074,std
test_alloc_and_dealloc,memalloc,291,1.9390001297,first_fit
test_alloc_and_dealloc,memalloc,291,1.7180000544,worst_fit
test_alloc_and_dealloc,memalloc,291,1.8040001392,null
