test,type,interactions,elapsed_time,find_type
test_alloc_and_dealloc,memalloc,981,23.735001,null
test_alloc_and_dealloc,std,981,1.645000,std
test_alloc_and_dealloc,memalloc,991,23.420002,first_fit
test_alloc_and_dealloc,memalloc,991,24.298000,worst_fit
test_alloc_and_dealloc,memalloc,991,25.608002,null
test_alloc_and_dealloc,std,991,1.400000,std
test_alloc_and_dealloc,memalloc,1001,25.488001,first_fit
test_alloc_and_dealloc,memalloc,1001,25.224001,worst_fit
test_alloc_and_dealloc,memalloc,1001,24.073002,null
test_alloc_and_dealloc,std,1001,1.420000,std
test_alloc_and_dealloc,memalloc,1011,25.209002,first_fit
test_alloc_and_dealloc,memalloc,1011,25.851002,worst_fit
test_alloc_and_dealloc,memalloc,1011,24.367001,null
test_alloc_and_dealloc,std,1011,1.432000,std
test_alloc_and_dealloc,memalloc,1021,24.847002,first_fit
test_alloc_and_dealloc,memalloc,1021,24.886002,worst_fit
test_alloc_and_dealloc,memalloc,1021,26.732000,null
test_alloc_and_dealloc,std,1021,2.026000,std
test_alloc_and_dealloc,memalloc,1031,28.346001,first_fit
test_alloc_and_dealloc,memalloc,1031,24.887001,worst_fit
test_alloc_and_dealloc,memalloc,1031,26.894001,null
test_alloc_and_dealloc,std,1031,1.447000,std
test_alloc_and_dealloc,memalloc,1041,25.247002,first_fit
test_alloc_and_dealloc,memalloc,1041,26.426001,worst_fit
test_alloc_and_dealloc,memalloc,1041,26.649002,null
test_alloc_and_dealloc,std,1041,1.548000,std
test_alloc_and_dealloc,memalloc,1051,25.859001,first_fit
test_alloc_and_dealloc,memalloc,1051,26.137001,worst_fit
test_alloc_and_dealloc,memalloc,1051,26.206001,null
test_alloc_and_dealloc,std,1051,1.497000,std
test_alloc_and_dealloc,memalloc,1061,27.585001,first_fit
test_alloc_and_dealloc,memalloc,1061,30.942001,worst_fit
test_alloc_and_dealloc,memalloc,1061,26.097002,null
test_alloc_and_dealloc,std,1061,1.577000,std
test_alloc_and_dealloc,memalloc,1071,26.655001,first_fit
test_alloc_and_dealloc,memalloc,1071,26.625002,worst_fit
test_alloc_and_dealloc,memalloc,1071,27.182001,null
test_alloc_and_dealloc,std,1071,1.658000,std
test_alloc_and_dealloc,memalloc,1081,29.487001,first_fit
test_alloc_and_dealloc,memalloc,1081,27.093000,worst_fit
test_alloc_and_dealloc,memalloc,1081,27.688002,null
test_alloc_and_dealloc,std,1081,1.666000,std
test_alloc_and_dealloc,memalloc,1091,27.799002,first_fit
test_alloc_and_dealloc,memalloc,1091,28.693001,worst_fit
test_alloc_and_dealloc,memalloc,1091,29.930002,null
test_alloc_and_dealloc,std,1091,1.713000,std
test_alloc_and_dealloc,memalloc,1101,29.689001,first_fit
test_alloc_and_dealloc,memalloc,1101,30.387001,worst_fit
test_alloc_and_dealloc,memalloc,1101,28.396002,null
test_alloc_and_dealloc,std,1101,1.725000,std
test_alloc_and_dealloc,memalloc,1111,29.873001,first_fit
test_alloc_and_dealloc,memalloc,1111,28.784002,worst_fit
test_alloc_and_dealloc,memalloc,1111,28.739002,null
test_alloc_and_dealloc,std,1111,1.815000,std
test_alloc_and_dealloc,memalloc,1121,28.803001,first_fit
test_alloc_and_dealloc,memalloc,1121,29.250002,worst_fit
test_alloc_and_dealloc,memalloc,1121,30.179001,null
test_alloc_and_dealloc,std,1121,1.699000,std
test_alloc_and_dealloc,memalloc,1131,29.057001,first_fit
test_alloc_and_dealloc,memalloc,1131,29.004002,worst_fit
test_alloc_and_dealloc,memalloc,1131,29.254002,null
test_alloc_and_dealloc,std,1131,1.815000,std
test_alloc_and_dealloc,memalloc,1141,30.442001,first_fit
test_alloc_and_dealloc,memalloc,1141,32.223003,worst_fit
test_alloc_and_dealloc,memalloc,1141,29.667002,null
test_alloc_and_dealloc,std,1141,1.842000,std
test_alloc_and_dealloc,memalloc,1151,31.894958,first_fit
test_alloc_and_dealloc,memalloc,1151,30.971001,worst_fit
test_alloc_and_dealloc,memalloc,1151,30.803001,null
test_alloc_and_dealloc,std,1151,1.872000,std
test_alloc_and_dealloc,memalloc,1161,35.757000,first_fit
test_alloc_and_dealloc,memalloc,1161,31.329002,worst_fit
test_alloc_and_dealloc,memalloc,1161,35.857002,null
test_alloc_and_dealloc,std,1161,2.013000,std
test_alloc_and_dealloc,memalloc,1171,33.791000,first_fit
test_alloc_and_dealloc,memalloc,1171,30.801001,worst_fit
test_alloc_and_dealloc,memalloc,1171,31.485001,null
test_alloc_and_dealloc,std,1171,1.915000,std
test_alloc_and_dealloc,memalloc,1181,38.064003,first_fit
test_alloc_and_dealloc,memalloc,1181,32.104000,worst_fit
test_alloc_and_dealloc,memalloc,1181,34.499001,null
test_alloc_and_dealloc,std,1181,1.930000,std
test_alloc_and_dealloc,memalloc,1191,31.622002,first_fit
test_alloc_and_dealloc,memalloc,1191,31.932001,worst_fit
test_alloc_and_dealloc,memalloc,1191,31.358002,null
test_alloc_and_dealloc,std,1191,1.990000,std
test_alloc_and_dealloc,memalloc,1201,38.748001,first_fit
test_alloc_and_dealloc,memalloc,1201,32.707001,worst_fit
test_alloc_and_dealloc,memalloc,1201,32.595001,null
test_alloc_and_dealloc,std,1201,2.003000,std
test_alloc_and_dealloc,memalloc,1211,32.551003,first_fit
test_alloc_and_dealloc,memalloc,1211,34.429001,worst_fit
test_alloc_and_dealloc,memalloc,1211,35.857002,null
test_alloc_and_dealloc,std,1211,2.073000,std
test_alloc_and_dealloc,memalloc,1221,33.897003,first_fit
test_alloc_and_dealloc,memalloc,1221,33.688000,worst_fit
test_alloc_and_dealloc,memalloc,1221,34.106003,null
test_alloc_and_dealloc,std,1221,2.115000,std
test_alloc_and_dealloc,memalloc,1231,35.108002,first_fit
test_alloc_and_dealloc,memalloc,1231,33.461002,worst_fit
test_alloc_and_dealloc,memalloc,1231,35.802002,null
test_alloc_and_dealloc,std,1231,2.098000,std
test_alloc_and_dealloc,memalloc,1241,34.902000,first_fit
test_alloc_and_dealloc,memalloc,1241,36.434002,worst_fit
test_alloc_and_dealloc,memalloc,1241,35.909000,null
test_alloc_and_dealloc,std,1241,2.187000,std
test_alloc_and_dealloc,memalloc,1251,34.552002,first_fit
test_alloc_and_dealloc,memalloc,1251,34.464001,worst_fit
test_alloc_and_dealloc,memalloc,1251,36.826000,null
test_alloc_and_dealloc,std,1251,2.206000,std
test_alloc_and_dealloc,memalloc,1261,34.630001,first_fit
test_alloc_and_dealloc,memalloc,1261,36.149963,worst_fit
test_alloc_and_dealloc,memalloc,1261,34.726002,null
test_alloc_and_dealloc,std,1261,2.241000,std
test_alloc_and_dealloc,memalloc,1271,37.639000,first_fit
test_alloc_and_dealloc,memalloc,1271,35.324001,worst_fit
test_alloc_and_dealloc,memalloc,1271,35.644001,null
test_alloc_and_dealloc,std,1271,2.309000,std
test_alloc_and_dealloc,memalloc,1281,35.651001,first_fit
test_alloc_and_dealloc,memalloc,1281,38.013000,worst_fit
test_alloc_and_dealloc,memalloc,1281,37.600002,null
test_alloc_and_dealloc,std,1281,2.357000,std
test_alloc_and_dealloc,memalloc,1291,36.576000,first_fit
test_alloc_and_dealloc,memalloc,1291,36.180000,worst_fit
test_alloc_and_dealloc,memalloc,1291,37.005001,null
test_alloc_and_dealloc,std,1291,2.659000,std
test_alloc_and_dealloc,memalloc,1301,43.474003,first_fit
test_alloc_and_dealloc,memalloc,1301,37.161003,worst_fit
test_alloc_and_dealloc,memalloc,1301,36.154003,null
test_alloc_and_dealloc,std,1301,2.360000,std
test_alloc_and_dealloc,memalloc,1311,39.518002,first_fit
test_alloc_and_dealloc,memalloc,1311,38.333000,worst_fit
test_alloc_and_dealloc,memalloc,1311,42.618004,null
test_alloc_and_dealloc,std,1311,2.369000,std
test_alloc_and_dealloc,memalloc,1321,39.301003,first_fit
test_alloc_and_dealloc,memalloc,1321,38.920002,worst_fit
test_alloc_and_dealloc,memalloc,1321,37.147003,null
test_alloc_and_dealloc,std,1321,2.420000,std
test_alloc_and_dealloc,memalloc,1331,38.601002,first_fit
test_alloc_and_dealloc,memalloc,1331,41.112003,worst_fit
test_alloc_and_dealloc,memalloc,1331,40.816002,null
test_alloc_and_dealloc,std,1331,2.460000,std
test_alloc_and_dealloc,memalloc,1341,38.153004,first_fit
test_alloc_and_dealloc,memalloc,1341,40.608002,worst_fit
test_alloc_and_dealloc,memalloc,1341,40.500004,null
test_alloc_and_dealloc,std,1341,2.615000,std
test_alloc_and_dealloc,memalloc,1351,38.482002,first_fit
test_alloc_and_dealloc,memalloc,1351,39.544003,worst_fit
test_alloc_and_dealloc,memalloc,1351,39.327003,null
test_alloc_and_dealloc,std,1351,2.543000,std
test_alloc_and_dealloc,memalloc,1361,48.369003,first_fit
test_alloc_and_dealloc,memalloc,1361,38.900002,worst_fit
test_alloc_and_dealloc,memalloc,1361,40.474976,null
test_alloc_and_dealloc,std,1361,2.589000,std
test_alloc_and_dealloc,memalloc,1371,40.618000,first_fit
test_alloc_and_dealloc,memalloc,1371,43.196003,worst_fit
test_alloc_and_dealloc,memalloc,1371,39.715000,null
test_alloc_and_dealloc,std,1371,2.815000,std
test_alloc_and_dealloc,memalloc,1381,43.315002,first_fit
test_alloc_and_dealloc,memalloc,1381,42.084003,worst_fit
test_alloc_and_dealloc,memalloc,1381,43.225002,null
test_alloc_and_dealloc,std,1381,2.677000,std
test_alloc_and_dealloc,memalloc,1391,40.936001,first_fit
test_alloc_and_dealloc,memalloc,1391,43.412003,worst_fit
test_alloc_and_dealloc,memalloc,1391,42.399002,null
test_alloc_and_dealloc,std,1391,2.963000,std
test_alloc_and_dealloc,memalloc,1401,42.780003,first_fit
test_alloc_and_dealloc,memalloc,1401,41.327003,worst_fit
test_alloc_and_dealloc,memalloc,1401,40.901001,null
test_alloc_and_dealloc,std,1401,2.824000,std
test_alloc_and_dealloc,memalloc,1411,46.650002,first_fit
test_alloc_and_dealloc,memalloc,1411,41.498001,worst_fit
test_alloc_and_dealloc,memalloc,1411,43.725952,null
test_alloc_and_dealloc,std,1411,2.761000,std
test_alloc_and_dealloc,memalloc,1421,44.224003,first_fit
test_alloc_and_dealloc,memalloc,1421,45.113003,worst_fit
test_alloc_and_dealloc,memalloc,1421,42.416000,null
test_alloc_and_dealloc,std,1421,2.821000,std
test_alloc_and_dealloc,memalloc,1431,44.530003,first_fit
test_alloc_and_dealloc,memalloc,1431,46.407001,worst_fit
test_alloc_and_dealloc,memalloc,1431,43.699001,null
test_alloc_and_dealloc,std,1431,2.829000,std
test_alloc_and_dealloc,memalloc,1441,44.510002,first_fit
test_alloc_and_dealloc,memalloc,1441,44.161003,worst_fit
test_alloc_and_dealloc,memalloc,1441,45.434002,null
test_alloc_and_dealloc,std,1441,2.895000,std
test_alloc_and_dealloc,memalloc,1451,43.437000,first_fit
test_alloc_and_dealloc,memalloc,1451,44.181004,worst_fit
test_alloc_and_dealloc,memalloc,1451,44.568001,null
test_alloc_and_dealloc,std,1451,2.899000,std
test_alloc_and_dealloc,memalloc,1461,46.525002,first_fit
test_alloc_and_dealloc,memalloc,1461,44.124001,worst_fit
test_alloc_and_dealloc,memalloc,1461,45.553001,null
test_alloc_and_dealloc,std,1461,2.951000,std
test_alloc_and_dealloc,memalloc,1471,46.977001,first_fit
test_alloc_and_dealloc,memalloc,1471,44.532001,worst_fit
test_alloc_and_dealloc,memalloc,1471,54.533001,null
test_alloc_and_dealloc,std,1471,2.980000,std
test_alloc_and_dealloc,memalloc,1481,51.211002,first_fit
test_alloc_and_dealloc,memalloc,1481,48.469002,worst_fit
test_alloc_and_dealloc,memalloc,1481,45.810001,null
test_alloc_and_dealloc,std,1481,3.080000,std
test_alloc_and_dealloc,memalloc,1491,46.828003,first_fit
test_alloc_and_dealloc,memalloc,1491,48.038002,worst_fit
test_alloc_and_dealloc,memalloc,1491,46.061001,null
test_alloc_and_dealloc,std,1491,3.110000,std
test_alloc_and_dealloc,memalloc,1501,47.352001,first_fit
test_alloc_and_dealloc,memalloc,1501,50.328003,worst_fit
test_alloc_and_dealloc,memalloc,1501,46.686001,null
test_alloc_and_dealloc,std,1501,3.099000,std
test_alloc_and_dealloc,memalloc,1511,49.332947,first_fit
test_alloc_and_dealloc,memalloc,1511,48.773003,worst_fit
test_alloc_and_dealloc,memalloc,1511,49.953003,null
test_alloc_and_dealloc,std,1511,3.142000,std
test_alloc_and_dealloc,memalloc,1521,48.762001,first_fit
test_alloc_and_dealloc,memalloc,1521,50.717003,worst_fit
test_alloc_and_dealloc,memalloc,1521,59.394001,null
test_alloc_and_dealloc,std,1521,3.221000,std
test_alloc_and_dealloc,memalloc,1531,47.868004,first_fit
test_alloc_and_dealloc,memalloc,1531,49.014004,worst_fit
test_alloc_and_dealloc,memalloc,1531,49.373001,null
test_alloc_and_dealloc,std,1531,3.712000,std
test_alloc_and_dealloc,memalloc,1541,48.240002,first_fit
test_alloc_and_dealloc,memalloc,1541,48.864002,worst_fit
test_alloc_and_dealloc,memalloc,1541,49.158001,null
test_alloc_and_dealloc,std,1541,3.290000,std
test_alloc_and_dealloc,memalloc,1551,52.706001,first_fit
test_alloc_and_dealloc,memalloc,1551,49.042004,worst_fit
test_alloc_and_dealloc,memalloc,1551,49.813004,null
test_alloc_and_dealloc,std,1551,3.384000,std
test_alloc_and_dealloc,memalloc,1561,55.295002,first_fit
test_alloc_and_dealloc,memalloc,1561,48.594002,worst_fit
test_alloc_and_dealloc,memalloc,1561,52.696003,null
test_alloc_and_dealloc,std,1561,3.360000,std
test_alloc_and_dealloc,memalloc,1571,52.957001,first_fit
test_alloc_and_dealloc,memalloc,1571,51.425003,worst_fit
test_alloc_and_dealloc,memalloc,1571,51.270004,null
test_alloc_and_dealloc,std,1571,3.585000,std
test_alloc_and_dealloc,memalloc,1581,52.001003,first_fit
test_alloc_and_dealloc,memalloc,1581,52.969002,worst_fit
test_alloc_and_dealloc,memalloc,1581,52.523003,null
test_alloc_and_dealloc,std,1581,3.599000,std
test_alloc_and_dealloc,memalloc,1591,52.642002,first_fit
test_alloc_and_dealloc,memalloc,1591,53.898003,worst_fit
test_alloc_and_dealloc,memalloc,1591,51.339001,null
test_alloc_and_dealloc,std,1591,3.595000,std
test_alloc_and_dealloc,memalloc,1601,52.600002,first_fit
test_alloc_and_dealloc,memalloc,1601,54.331001,worst_fit
test_alloc_and_dealloc,memalloc,1601,51.003002,null
test_alloc_and_dealloc,std,1601,3.722000,std
test_alloc_and_dealloc,memalloc,1611,52.750004,first_fit
test_alloc_and_dealloc,memalloc,1611,55.606003,worst_fit
test_alloc_and_dealloc,memalloc,1611,51.782001,null
test_alloc_and_dealloc,std,1611,3.741000,std
test_alloc_and_dealloc,memalloc,1621,53.909004,first_fit
test_alloc_and_dealloc,memalloc,1621,54.050003,worst_fit
test_alloc_and_dealloc,memalloc,1621,56.585003,null
test_alloc_and_dealloc,std,1621,3.691000,std
test_alloc_and_dealloc,memalloc,1631,55.187004,first_fit
test_alloc_and_dealloc,memalloc,1631,54.500004,worst_fit
test_alloc_and_dealloc,memalloc,1631,55.988003,null
test_alloc_and_dealloc,std,1631,3.746000,std
test_alloc_and_dealloc,memalloc,1641,54.969971,first_fit
test_alloc_and_dealloc,memalloc,1641,54.617004,worst_fit
test_alloc_and_dealloc,memalloc,1641,56.735004,null
test_alloc_and_dealloc,std,1641,3.990000,std
test_alloc_and_dealloc,memalloc,1651,56.114002,first_fit
test_alloc_and_dealloc,memalloc,1651,61.883003,worst_fit
test_alloc_and_dealloc,memalloc,1651,54.559002,null
test_alloc_and_dealloc,std,1651,3.798000,std
test_alloc_and_dealloc,memalloc,1661,55.198002,first_fit
test_alloc_and_dealloc,memalloc,1661,58.822002,worst_fit
test_alloc_and_dealloc,memalloc,1661,54.370003,null
test_alloc_and_dealloc,std,1661,3.847000,std
test_alloc_and_dealloc,memalloc,1671,55.893002,first_fit
test_alloc_and_dealloc,memalloc,1671,60.927002,worst_fit
test_alloc_and_dealloc,memalloc,1671,57.604004,null
test_alloc_and_dealloc,std,1671,4.109000,std
test_alloc_and_dealloc,memalloc,1681,57.554001,first_fit
test_alloc_and_dealloc,memalloc,1681,60.230003,worst_fit
test_alloc_and_dealloc,memalloc,1681,55.299004,null
test_alloc_and_dealloc,std,1681,3.985000,std
test_alloc_and_dealloc,memalloc,1691,107.064003,first_fit
test_alloc_and_dealloc,memalloc,1691,57.768002,worst_fit
test_alloc_and_dealloc,memalloc,1691,57.279003,null
test_alloc_and_dealloc,std,1691,3.969000,std
test_alloc_and_dealloc,memalloc,1701,61.161003,first_fit
test_alloc_and_dealloc,memalloc,1701,57.348003,worst_fit
test_alloc_and_dealloc,memalloc,1701,57.231003,null
test_alloc_and_dealloc,std,1701,4.035000,std
test_alloc_and_dealloc,memalloc,1711,63.085003,first_fit
test_alloc_and_dealloc,memalloc,1711,57.703003,worst_fit
test_alloc_and_dealloc,memalloc,1711,59.528931,null
test_alloc_and_dealloc,std,1711,4.375000,std
test_alloc_and_dealloc,memalloc,1721,63.493004,first_fit
test_alloc_and_dealloc,memalloc,1721,57.670002,worst_fit
test_alloc_and_dealloc,memalloc,1721,60.533005,null
test_alloc_and_dealloc,std,1721,4.651000,std
test_alloc_and_dealloc,memalloc,1731,74.154007,first_fit
test_alloc_and_dealloc,memalloc,1731,58.388004,worst_fit
test_alloc_and_dealloc,memalloc,1731,60.184002,null
test_alloc_and_dealloc,std,1731,4.287000,std
test_alloc_and_dealloc,memalloc,1741,62.064003,first_fit
test_alloc_and_dealloc,memalloc,1741,59.156002,worst_fit
test_alloc_and_dealloc,memalloc,1741,59.898003,null
test_alloc_and_dealloc,std,1741,4.529000,std
test_alloc_and_dealloc,memalloc,1751,62.827003,first_fit
test_alloc_and_dealloc,memalloc,1751,62.088928,worst_fit
test_alloc_and_dealloc,memalloc,1751,65.635002,null
test_alloc_and_dealloc,std,1751,4.409000,std
test_alloc_and_dealloc,memalloc,1761,62.356003,first_fit
test_alloc_and_dealloc,memalloc,1761,62.647003,worst_fit
test_alloc_and_dealloc,memalloc,1761,62.098003,null
test_alloc_and_dealloc,std,1761,4.328000,std
test_alloc_and_dealloc,memalloc,1771,63.642002,first_fit
test_alloc_and_dealloc,memalloc,1771,65.423004,worst_fit
test_alloc_and_dealloc,memalloc,1771,62.274002,null
test_alloc_and_dealloc,std,1771,5.030000,std
test_alloc_and_dealloc,memalloc,1781,61.906002,first_fit
test_alloc_and_dealloc,memalloc,1781,64.678001,worst_fit
test_alloc_and_dealloc,memalloc,1781,64.381004,null
test_alloc_and_dealloc,std,1781,4.445000,std
test_alloc_and_dealloc,memalloc,1791,67.907959,first_fit
test_alloc_and_dealloc,memalloc,1791,63.482002,worst_fit
test_alloc_and_dealloc,memalloc,1791,66.498001,null
test_alloc_and_dealloc,std,1791,4.679000,std
test_alloc_and_dealloc,memalloc,1801,67.586006,first_fit
test_alloc_and_dealloc,memalloc,1801,63.848003,worst_fit
test_alloc_and_dealloc,memalloc,1801,65.144005,null
test_alloc_and_dealloc,std,1801,4.546000,std
test_alloc_and_dealloc,memalloc,1811,67.278000,first_fit
test_alloc_and_dealloc,memalloc,1811,65.520004,worst_fit
test_alloc_and_dealloc,memalloc,1811,66.611000,null
test_alloc_and_dealloc,std,1811,4.664000,std
test_alloc_and_dealloc,memalloc,1821,65.060005,first_fit
test_alloc_and_dealloc,memalloc,1821,67.721001,worst_fit
test_alloc_and_dealloc,memalloc,1821,66.512001,null
test_alloc_and_dealloc,std,1821,4.668000,std
test_alloc_and_dealloc,memalloc,1831,65.972000,first_fit
test_alloc_and_dealloc,memalloc,1831,76.917007,worst_fit
test_alloc_and_dealloc,memalloc,1831,66.371002,null
test_alloc_and_dealloc,std,1831,4.877000,std
test_alloc_and_dealloc,memalloc,1841,75.322006,first_fit
test_alloc_and_dealloc,memalloc,1841,66.369003,worst_fit
test_alloc_and_dealloc,memalloc,1841,66.190002,null
test_alloc_and_dealloc,std,1841,4.706000,std
test_alloc_and_dealloc,memalloc,1851,73.828003,first_fit
test_alloc_and_dealloc,memalloc,1851,65.440002,worst_fit
test_alloc_and_dealloc,memalloc,1851,66.306000,null
test_alloc_and_dealloc,std,1851,4.852000,std
test_alloc_and_dealloc,memalloc,1861,70.293007,first_fit
test_alloc_and_dealloc,memalloc,1861,69.436951,worst_fit
test_alloc_and_dealloc,memalloc,1861,72.116005,null
test_alloc_and_dealloc,std,1861,4.863000,std
test_alloc_and_dealloc,memalloc,1871,68.296005,first_fit
test_alloc_and_dealloc,memalloc,1871,70.209000,worst_fit
test_alloc_and_dealloc,memalloc,1871,75.028000,null
test_alloc_and_dealloc,std,1871,5.078000,std
test_alloc_and_dealloc,memalloc,1881,69.341003,first_fit
test_alloc_and_dealloc,memalloc,1881,85.435005,worst_fit
test_alloc_and_dealloc,memalloc,1881,71.783005,null
test_alloc_and_dealloc,std,1881,5.500000,std
test_alloc_and_dealloc,memalloc,1891,68.509003,first_fit
test_alloc_and_dealloc,memalloc,1891,73.826004,worst_fit
test_alloc_and_dealloc,memalloc,1891,69.759949,null
test_alloc_and_dealloc,std,1891,5.141000,std
test_alloc_and_dealloc,memalloc,1901,80.142006,first_fit
test_alloc_and_dealloc,memalloc,1901,106.816002,worst_fit
test_alloc_and_dealloc,memalloc,1901,72.299004,null
test_alloc_and_dealloc,std,1901,5.100000,std
test_alloc_and_dealloc,memalloc,1911,73.435005,first_fit
test_alloc_and_dealloc,memalloc,1911,74.426003,worst_fit
test_alloc_and_dealloc,memalloc,1911,90.392006,null
test_alloc_and_dealloc,std,1911,5.352000,std
test_alloc_and_dealloc,memalloc,1921,89.482002,first_fit
test_alloc_and_dealloc,memalloc,1921,78.448006,worst_fit
test_alloc_and_dealloc,memalloc,1921,72.040955,null
test_alloc_and_dealloc,std,1921,5.166000,std
test_alloc_and_dealloc,memalloc,1931,84.225006,first_fit
test_alloc_and_dealloc,memalloc,1931,79.788002,worst_fit
test_alloc_and_dealloc,memalloc,1931,73.937004,null
test_alloc_and_dealloc,std,1931,5.287000,std
test_alloc_and_dealloc,memalloc,1941,77.204002,first_fit
test_alloc_and_dealloc,memalloc,1941,84.626007,worst_fit
test_alloc_and_dealloc,memalloc,1941,77.708000,null
test_alloc_and_dealloc,std,1941,6.315001,std
test_alloc_and_dealloc,memalloc,1951,71.201004,first_fit
test_alloc_and_dealloc,memalloc,1951,72.838005,worst_fit
test_alloc_and_dealloc,memalloc,1951,77.255005,null
test_alloc_and_dealloc,std,1951,5.380000,std
test_alloc_and_dealloc,memalloc,1961,75.944946,first_fit
test_alloc_and_dealloc,memalloc,1961,97.061005,worst_fit
test_alloc_and_dealloc,memalloc,1961,73.579002,null
test_alloc_and_dealloc,std,1961,5.410000,std
test_alloc_and_dealloc,memalloc,1971,78.896004,first_fit
test_alloc_and_dealloc,memalloc,1971,76.874001,worst_fit
test_alloc_and_dealloc,memalloc,1971,77.441002,null
test_alloc_and_dealloc,std,1971,5.529000,std
test_alloc_and_dealloc,memalloc,1981,89.952003,first_fit
test_alloc_and_dealloc,memalloc,1981,72.661003,worst_fit
test_alloc_and_dealloc,memalloc,1981,81.865005,null
test_alloc_and_dealloc,std,1981,6.086000,std
test_alloc_and_dealloc,memalloc,1991,75.223938,first_fit
test_alloc_and_dealloc,memalloc,1991,76.782005,worst_fit
test_alloc_and_dealloc,memalloc,1991,82.278008,null
test_alloc_and_dealloc,std,1991,5.624000,std
test_alloc_and_dealloc,memalloc,2001,78.365005,first_fit
test_alloc_and_dealloc,memalloc,2001,80.650002,worst_fit
test_alloc_and_dealloc,memalloc,2001,75.749001,null
test_alloc_and_dealloc,std,2001,5.596000,std
test_alloc_and_dealloc,memalloc,2011,89.385002,first_fit
test_alloc_and_dealloc,memalloc,2011,77.236000,worst_fit
test_alloc_and_dealloc,memalloc,2011,76.230003,null
test_alloc_and_dealloc,std,2011,5.667000,std
test_alloc_and_dealloc,memalloc,2021,82.330002,first_fit
test_alloc_and_dealloc,memalloc,2021,88.065002,worst_fit
test_alloc_and_dealloc,memalloc,2021,81.751007,null
test_alloc_and_dealloc,std,2021,5.787000,std
test_alloc_and_dealloc,memalloc,2031,76.971001,first_fit
test_alloc_and_dealloc,memalloc,2031,79.408005,worst_fit
test_alloc_and_dealloc,memalloc,2031,82.509003,null
test_alloc_and_dealloc,std,2031,5.711000,std
test_alloc_and_dealloc,memalloc,2041,80.084007,first_fit
test_alloc_and_dealloc,memalloc,2041,94.736008,worst_fit
test_alloc_and_dealloc,memalloc,2041,76.946007,null
test_alloc_and_dealloc,std,2041,5.779000,std
test_alloc_and_dealloc,memalloc,2051,84.852005,first_fit
test_alloc_and_dealloc,memalloc,2051,79.438965,worst_fit
test_alloc_and_dealloc,memalloc,2051,81.594002,null
test_alloc_and_dealloc,std,2051,6.050000,std
test_alloc_and_dealloc,memalloc,2061,80.154007,first_fit
test_alloc_and_dealloc,memalloc,2061,81.429001,worst_fit
test_alloc_and_dealloc,memalloc,2061,82.855003,null
test_alloc_and_dealloc,std,2061,5.976000,std
test_alloc_and_dealloc,memalloc,2071,85.944008,first_fit
test_alloc_and_dealloc,memalloc,2071,99.322006,worst_fit
test_alloc_and_dealloc,memalloc,2071,80.812004,null
test_alloc_and_dealloc,std,2071,6.118001,std
test_alloc_and_dealloc,memalloc,2081,86.453979,first_fit
test_alloc_and_dealloc,memalloc,2081,83.547005,worst_fit
test_alloc_and_dealloc,memalloc,2081,87.391006,null
test_alloc_and_dealloc,std,2081,7.676001,std
test_alloc_and_dealloc,memalloc,2091,80.626007,first_fit
test_alloc_and_dealloc,memalloc,2091,93.017006,worst_fit
test_alloc_and_dealloc,memalloc,2091,85.443001,null
test_alloc_and_dealloc,std,2091,6.313000,std
test_alloc_and_dealloc,memalloc,2101,85.071007,first_fit
test_alloc_and_dealloc,memalloc,2101,99.581001,worst_fit
test_alloc_and_dealloc,memalloc,2101,82.515007,null
test_alloc_and_dealloc,std,2101,6.364000,std
test_alloc_and_dealloc,memalloc,2111,86.712952,first_fit
test_alloc_and_dealloc,memalloc,2111,84.724007,worst_fit
test_alloc_and_dealloc,memalloc,2111,90.566002,null
test_alloc_and_dealloc,std,2111,6.478000,std
test_alloc_and_dealloc,memalloc,2121,82.528008,first_fit
test_alloc_and_dealloc,memalloc,2121,90.995003,worst_fit
test_alloc_and_dealloc,memalloc,2121,83.459007,null
test_alloc_and_dealloc,std,2121,6.288000,std
test_alloc_and_dealloc,memalloc,2131,91.137001,first_fit
test_alloc_and_dealloc,memalloc,2131,82.668007,worst_fit
test_alloc_and_dealloc,memalloc,2131,145.928009,null
test_alloc_and_dealloc,std,2131,6.379000,std
test_alloc_and_dealloc,memalloc,2141,83.414001,first_fit
test_alloc_and_dealloc,memalloc,2141,94.792007,worst_fit
test_alloc_and_dealloc,memalloc,2141,86.250008,null
test_alloc_and_dealloc,std,2141,6.490000,std
test_alloc_and_dealloc,memalloc,2151,90.114006,first_fit
test_alloc_and_dealloc,memalloc,2151,85.564003,worst_fit
test_alloc_and_dealloc,memalloc,2151,91.706001,null
test_alloc_and_dealloc,std,2151,6.506001,std
test_alloc_and_dealloc,memalloc,2161,85.446007,first_fit
test_alloc_and_dealloc,memalloc,2161,89.285004,worst_fit
test_alloc_and_dealloc,memalloc,2161,94.796936,null
test_alloc_and_dealloc,std,2161,6.617000,std
test_alloc_and_dealloc,memalloc,2171,91.377007,first_fit
test_alloc_and_dealloc,memalloc,2171,90.289001,worst_fit
test_alloc_and_dealloc,memalloc,2171,97.709007,null
test_alloc_and_dealloc,std,2171,6.789001,std
test_alloc_and_dealloc,memalloc,2181,91.330002,first_fit
test_alloc_and_dealloc,memalloc,2181,91.222008,worst_fit
test_alloc_and_dealloc,memalloc,2181,96.105003,null
test_alloc_and_dealloc,std,2181,6.681000,std
